timestamp,can_id,b0,b1,b2,b3,b4,b5,b6,b7,state,attack_type
0.010609124575545248,260,0,128,98,51,0,66,5,0,idle,rpm
0.030746884590685496,316,0,128,98,51,0,66,5,0,idle,rpm
0.13141251893951564,329,0,128,98,51,0,66,5,0,idle,rpm
0.6317766996734641,545,0,128,98,51,0,66,5,0,idle,rpm
0.6415078735511062,260,0,128,98,51,0,66,5,0,idle,rpm
0.6605535302230192,316,0,128,12,51,0,66,5,0,idle,rpm
0.7602751909577046,329,0,128,12,51,0,66,5,0,idle,rpm
1.2603432347262165,545,0,128,12,51,0,66,5,0,idle,rpm
1.2708371102948877,260,0,128,246,51,0,89,5,0,idle,rpm
1.290726155713804,316,0,128,246,51,0,89,5,0,idle,rpm
1.3902633300041252,329,0,128,246,51,0,89,5,0,idle,rpm
1.8907043695730028,545,0,128,246,51,0,89,5,0,idle,rpm
1.9015585099574879,260,0,128,86,51,0,89,5,0,idle,rpm
1.9219508319941008,316,0,128,86,51,0,89,5,0,idle,rpm
2.0228470714487283,329,0,128,86,51,0,89,5,0,idle,rpm
2.5224945234332448,545,0,128,0,51,0,89,5,0,idle,rpm
2.5323543068732115,260,0,128,12,51,0,66,5,0,idle,rpm
2.5519641245996407,316,0,128,12,51,0,66,5,0,idle,rpm
2.652568782421964,329,0,128,12,51,0,66,5,0,idle,rpm
3.1520983193155714,545,0,128,12,51,0,66,5,0,idle,rpm
3.161411156442183,260,0,128,98,51,0,66,5,0,idle,rpm
3.1813974090637034,316,0,128,98,51,0,66,5,0,idle,rpm
3.281929032533324,329,0,128,98,51,0,66,5,0,idle,rpm
3.781958241067672,545,0,128,98,51,0,66,5,0,idle,rpm
3.79204219623131,260,0,128,86,51,0,89,5,0,idle,rpm
3.8123138687336544,316,0,128,0,51,0,89,5,0,idle,rpm
3.9124860515153133,329,0,128,0,51,0,89,5,0,idle,rpm
4.412584607499623,545,0,128,0,51,0,89,5,0,idle,rpm
4.423090785702052,260,0,128,0,51,0,89,5,0,idle,rpm
4.443670937405056,316,0,128,0,51,0,89,5,0,idle,rpm
4.5442235274602885,329,0,128,86,51,0,89,5,0,idle,rpm
5.045193865009931,545,0,128,86,51,0,89,5,0,idle,rpm
5.055294110503416,260,0,128,98,51,0,66,5,0,idle,rpm
5.075419911077662,316,0,128,98,51,0,66,5,0,idle,rpm
5.175191847594994,329,0,128,98,51,0,66,5,0,idle,rpm
5.675210586233796,545,0,128,12,51,0,66,5,0,idle,rpm
5.684255708813214,260,0,128,12,51,0,66,5,0,idle,rpm
5.704816047188702,316,0,128,12,51,0,66,5,0,idle,rpm
5.805608893342752,329,0,128,12,51,0,66,5,0,idle,rpm
6.306421896009006,545,0,128,12,51,0,66,5,0,idle,rpm
6.315857210434185,260,0,128,246,51,0,89,5,0,idle,rpm
6.335001245854332,316,0,128,246,51,0,89,5,0,idle,rpm
6.435407236454565,329,0,128,86,51,0,89,5,0,idle,rpm
6.9352584461098505,545,0,128,86,51,0,89,5,0,idle,rpm
6.944669541560439,260,0,128,86,51,0,89,5,0,idle,rpm
6.964412102743925,316,0,128,0,51,0,89,5,0,idle,rpm
7.064425228633809,329,0,128,0,51,0,89,5,0,idle,rpm
7.564710742592572,545,0,128,0,51,0,89,5,0,idle,rpm
7.575127849727988,260,0,128,12,51,0,66,5,0,idle,rpm
7.595858598113449,316,0,128,12,51,0,66,5,0,idle,rpm
7.696327956113674,329,0,128,98,51,0,66,5,0,idle,rpm
8.197021460369655,545,0,128,98,51,0,66,5,0,idle,rpm
8.206247992748242,260,0,128,98,51,0,66,5,0,idle,rpm
8.225885903570179,316,0,128,98,51,0,66,5,0,idle,rpm
8.326552731536285,329,0,128,98,51,0,66,5,0,idle,rpm
