timestamp,can_id,b0,b1,b2,b3,b4,b5,b6,b7,state,attack_type
0.01046202915081117,260,0,128,0,51,0,80,5,0,idle,none
0.029696323572006623,316,0,128,0,51,0,80,5,0,idle,none
0.13033181803601884,329,0,128,0,51,0,80,5,0,idle,none
0.6296787085227289,545,0,128,0,51,0,80,5,0,idle,none
0.6393771274081061,260,0,128,0,51,0,80,5,0,idle,none
0.6585418103401035,316,0,128,0,51,0,80,5,0,idle,none
0.7579880429202643,329,0,128,0,51,0,80,5,0,idle,none
1.2573066217844682,545,0,128,0,51,0,80,5,0,idle,none
1.266575376894406,260,0,128,0,51,0,80,5,0,idle,none
1.2867395562054806,316,0,128,0,51,0,80,5,0,idle,none
1.386348190367856,329,0,128,0,51,0,80,5,0,idle,none
1.8870754525010998,545,0,128,0,51,0,80,5,0,idle,none
1.8972657980082386,260,0,128,0,51,0,80,5,0,idle,none
1.9163928891948752,316,0,128,0,51,0,80,5,0,idle,none
2.0160576298901174,329,0,128,0,51,0,80,5,0,idle,none
2.515589049302157,545,0,128,0,51,0,80,5,0,idle,none
2.525622068594098,260,0,128,0,51,0,80,5,0,idle,none
2.544873894963447,316,0,128,0,51,0,80,5,0,idle,none
2.645504539581958,329,0,128,0,51,0,80,5,0,idle,none
3.1456768104289976,545,0,128,0,51,0,80,5,0,idle,none
3.1566664398731996,260,0,128,0,51,0,80,5,0,idle,none
3.1772969241520563,316,0,128,0,51,0,80,5,0,idle,none
3.277738906748263,329,0,128,0,51,0,80,5,0,idle,none
3.777565698504587,545,0,128,0,51,0,80,5,0,idle,none
3.7882854569624382,260,0,128,0,51,0,80,5,0,idle,none
3.809099760003241,316,0,128,0,51,0,80,5,0,idle,none
3.9092494377334615,329,0,128,0,51,0,80,5,0,idle,none
4.408749049228957,545,0,128,0,51,0,80,5,0,idle,none
4.418159772489717,260,0,128,0,51,0,80,5,0,idle,none
4.438626965073264,316,0,128,0,51,0,80,5,0,idle,none
4.53942834261496,329,0,128,0,51,0,80,5,0,idle,none
5.039807089386353,545,0,128,0,51,0,80,5,0,idle,none
5.049630566225409,260,0,128,0,51,0,80,5,0,idle,none
5.068912612900231,316,0,128,0,51,0,80,5,0,idle,none
5.168614055455817,329,0,128,0,51,0,80,5,0,idle,none
5.668925823356993,545,0,128,0,51,0,80,5,0,idle,none
5.679568146473634,260,0,128,0,51,0,80,5,0,idle,none
5.699895619356072,316,0,128,0,51,0,80,5,0,idle,none
5.8001787784879655,329,0,128,0,51,0,80,5,0,idle,none
6.300252891563766,545,0,128,0,51,0,80,5,0,idle,none
6.310211652998608,260,0,128,0,51,0,80,5,0,idle,none
6.329215016469671,316,0,128,0,51,0,80,5,0,idle,none
6.430104119693171,329,0,128,0,51,0,80,5,0,idle,none
6.92991334507256,545,0,128,0,51,0,80,5,0,idle,none
6.940500298833052,260,0,128,0,51,0,80,5,0,idle,none
6.960231544337506,316,0,128,0,51,0,80,5,0,idle,none
7.060480504337729,329,0,128,0,51,0,80,5,0,idle,none
7.559550705482328,545,0,128,0,51,0,80,5,0,idle,none
7.569795155271946,260,0,128,0,51,0,80,5,0,idle,none
7.590255434719726,316,0,128,0,51,0,80,5,0,idle,none
7.690683331920994,329,0,128,0,51,0,80,5,0,idle,none
8.189708144401536,545,0,128,0,51,0,80,5,0,idle,none
8.200097897376235,260,0,128,0,51,0,80,5,0,idle,none
8.220564365645284,316,0,128,0,51,0,80,5,0,idle,none
8.31974220976128,329,0,128,0,51,0,80,5,0,idle,none
8.820394695081669,545,0,128,0,51,0,80,5,0,idle,none
8.83089365304494,260,0,128,0,51,0,80,5,0,idle,none
8.851324478651529,316,0,128,0,51,0,80,5,0,idle,none
8.952111101772154,329,0,128,0,51,0,80,5,0,idle,none
9.452171294469927,545,0,128,0,51,0,80,5,0,idle,none
9.462461658023743,260,0,128,0,51,0,80,5,0,idle,none
9.482029238762184,316,0,128,0,51,0,80,5,0,idle,none
9.58182345924704,329,0,128,0,51,0,80,5,0,idle,none
10.08268198488661,545,0,128,0,51,0,80,5,0,idle,none
10.092654590270321,260,0,128,0,51,0,80,5,0,idle,none
10.112063003074097,316,0,128,0,51,0,80,5,0,idle,none
10.21111189726443,329,0,128,0,51,0,80,5,0,idle,none
10.711784572352016,545,0,128,0,51,0,80,5,0,idle,none
10.721582177069145,260,0,128,0,51,0,80,5,0,idle,none
10.741634326588812,316,0,128,0,51,0,80,5,0,idle,none
10.840774604625057,329,0,128,0,51,0,80,5,0,idle,none
11.339911335996185,545,0,128,0,51,0,80,5,0,idle,none
11.34940145053089,260,0,128,0,51,0,80,5,0,idle,none
11.370186310914516,316,0,128,0,51,0,80,5,0,idle,none
11.470659705919662,329,0,128,0,51,0,80,5,0,idle,none
11.97121717968291,545,0,128,0,51,0,80,5,0,idle,none
11.98200109548296,260,0,128,0,51,0,80,5,0,idle,none
12.002966862331196,316,0,128,0,51,0,80,5,0,idle,none
12.102259542919105,329,0,128,0,51,0,80,5,0,idle,none
12.602357182866546,545,0,128,0,51,0,80,5,0,idle,none
12.612721768651392,260,0,128,0,51,0,80,5,0,idle,none
12.632130471496964,316,0,128,0,51,0,80,5,0,idle,none
12.732494188744838,329,0,128,0,51,0,80,5,0,idle,none
13.23219798307693,545,0,128,0,51,0,80,5,0,idle,none
13.242456213013229,260,0,128,0,51,0,80,5,0,idle,none
13.262921629685346,316,0,128,0,51,0,80,5,0,idle,none
13.362018484464112,329,0,128,0,51,0,80,5,0,idle,none
13.862076237928234,545,0,128,0,51,0,80,5,0,idle,none
13.872138688701597,260,0,128,0,51,0,80,5,0,idle,none
13.89136839654361,316,0,128,0,51,0,80,5,0,idle,none
13.990566097399235,329,0,128,0,51,0,80,5,0,idle,none
14.491368536483881,545,0,128,0,51,0,80,5,0,idle,none
14.5018267772833,260,0,128,0,51,0,80,5,0,idle,none
14.521377059771718,316,0,128,0,51,0,80,5,0,idle,none
14.620530707720395,329,0,128,0,51,0,80,5,0,idle,none
15.12101830982587,545,0,128,0,51,0,80,5,0,idle,none
15.130209408841706,260,0,128,0,51,0,80,5,0,idle,none
15.15018769406249,316,0,128,0,51,0,80,5,0,idle,none
15.250583810984768,329,0,128,0,51,0,80,5,0,idle,none
15.750580879082968,545,0,128,0,51,0,80,5,0,idle,none
15.760422838351177,260,0,128,0,51,0,80,5,0,idle,none
15.780104281783638,316,0,128,0,51,0,80,5,0,idle,none
15.879545897381888,329,0,128,0,51,0,80,5,0,idle,none
16.380298595855958,545,0,128,0,51,0,80,5,0,idle,none
16.390927797898907,260,0,128,0,51,0,80,5,0,idle,none
16.411310412237633,316,0,128,0,51,0,80,5,0,idle,none
16.51119079203947,329,0,128,0,51,0,80,5,0,idle,none
17.01126423134541,545,0,128,0,51,0,80,5,0,idle,none
17.02137814599886,260,0,128,0,51,0,80,5,0,idle,none
17.04230285113976,316,0,128,0,51,0,80,5,0,idle,none
17.141847668630042,329,0,128,0,51,0,80,5,0,idle,none
17.64186158205967,545,0,128,0,51,0,80,5,0,idle,none
17.65245339027487,260,0,128,0,51,0,80,5,0,idle,none
17.672125556726346,316,0,128,0,51,0,80,5,0,idle,none
17.771724872069576,329,0,128,0,51,0,80,5,0,idle,none
18.271503448087625,545,0,128,0,51,0,80,5,0,idle,none
18.28230551987702,260,0,128,0,51,0,80,5,0,idle,none
18.302801271970853,316,0,128,0,51,0,80,5,0,idle,none
18.403027282133163,329,0,128,0,51,0,80,5,0,idle,none
18.903701414650225,545,0,128,0,51,0,80,5,0,idle,none
18.913524290442172,260,0,128,0,51,0,80,5,0,idle,none
18.93293582645341,316,0,128,0,51,0,80,5,0,idle,none
19.03261528059793,329,0,128,0,51,0,80,5,0,idle,none
19.531649014124476,545,0,128,0,51,0,80,5,0,idle,none
19.542290461913318,260,0,128,0,51,0,80,5,0,idle,none
19.562953809955935,316,0,128,0,51,0,80,5,0,idle,none
19.66325326787444,329,0,128,0,51,0,80,5,0,idle,none
20.162982062326357,545,0,128,0,51,0,80,5,0,idle,none
20.173872130814978,260,0,128,0,51,0,80,5,0,idle,none
20.194460539019484,316,0,128,0,51,0,80,5,0,idle,none
20.293645652573122,329,0,128,0,51,0,80,5,0,idle,none
20.79342988908063,545,0,128,0,51,0,80,5,0,idle,none
20.802761162613475,260,0,128,0,51,0,80,5,0,idle,none
20.822149104318168,316,0,128,0,51,0,80,5,0,idle,none
20.922209718511457,329,0,128,0,51,0,80,5,0,idle,none
21.422145049509943,545,0,128,0,51,0,80,5,0,idle,none
21.432310883133393,260,0,128,0,51,0,80,5,0,idle,none
21.45269261313408,316,0,128,0,51,0,80,5,0,idle,none
21.55304445497162,329,0,128,0,51,0,80,5,0,idle,none
22.053112967988934,545,0,128,0,51,0,80,5,0,idle,none
22.06267479765218,260,0,128,0,51,0,80,5,0,idle,none
22.082646826215413,316,0,128,0,51,0,80,5,0,idle,none
22.18181502672131,329,0,128,0,51,0,80,5,0,idle,none
22.682461789696436,545,0,128,0,51,0,80,5,0,idle,none
22.69346784961639,260,0,128,0,51,0,80,5,0,idle,none
22.71350153730739,316,0,128,0,51,0,80,5,0,idle,none
22.81253222528318,329,0,128,0,51,0,80,5,0,idle,none
23.3115552622852,545,0,128,0,51,0,80,5,0,idle,none
23.320980173109007,260,0,128,0,51,0,80,5,0,idle,none
23.340424548553983,316,0,128,0,51,0,80,5,0,idle,none
23.440052487973286,329,0,128,0,51,0,80,5,0,idle,none
23.93995565439689,545,0,128,0,51,0,80,5,0,idle,none
23.94899823188138,260,0,128,0,51,0,80,5,0,idle,none
23.969270015570846,316,0,128,0,51,0,80,5,0,idle,none
24.069028807030197,329,0,128,0,51,0,80,5,0,idle,none
24.569072404072624,545,0,128,0,51,0,80,5,0,idle,none
24.578139527875706,260,0,128,0,51,0,80,5,0,idle,none
